	Unnamed: 0	Sentence	Label
11501	11501	kandippa padam thaaru maaru hit semaya irukku trailer	Positive
11502	11502	kooyamputhuur manitha saathi yinn saarbaaga vaazhththukkal.	Positive
11503	11503	editing krne vale ko 21 topoo ki slami	Positive
11504	11504	vangaaa daaaa 90's kidsssss  romba nallla achuuu da pathuuuu...	Positive
11505	11505	super pakka mass i waiting jeeva movei	Positive
11506	11506	yarlam padam pathutu vandhu yaravathu  ( padampathutu vandhu trailer pathavaga likes pannuganu post pannirupaganu ) paka vandhinga ..	unknown_state
11507	11507	suriya - mohanlal combo vera leval nu solluravanga like pannunga	unknown_state
11508	11508	director ranjith ku seruppadiya irukum nu ninaikiren	Positive
11509	11509	90s kids semaya enjoy pani paarka poora  padam.. happy	Positive
11510	11510	dagaldi    hiid  aagirum  sarvar  santhegam thaan...	Mixed_feelings
11512	11512	trailer mirattalnu  ninaikuravanga  like podunga	unknown_state
11513	11513	asuran joins 100 cr club	Positive
11515	11515	dislike seithavarkalil aambalaikal  yaarum illaiah aambalaikal irunthu thyrium irunththaal ungkal karutthai pathivu seiyavum	Negative
11516	11516	aagach sirantha poathai paechchu poathai- sema, arumaiyaana trailer	Positive
11517	11517	thala fans we need more viewer's........	Positive
11518	11518	thala i love you thala semmaiya iruku    trailer	Positive
11519	11519	vedhalam climax le technology, gangster, foreigners nu therika vittu irundhaaru siruthai siva ippo adha vida innum perusa bayangarama full length filma koduthirupaar pola	Positive
11520	11520	inththa padaththai ethirppavargal paarkka vaendiya viidioo	Positive
11521	11521	padam vetrtri adaiya vanniyargal vaazhthukkal,,,,  engka jaathi ponnungkala katta sonna ungka annanukku , kattura ungka uyir maela akkarai illai,,,, neengka ungka jaathi ponnungkala kattu illa kooththadi, engkalukku oru prachchanaiyum illai,,,,,  meeri engka jaathi ponnungkala kattanummunu ninaikkurathu thaan thappu,,,,,, athanaala ungkala kollurathu thappe illai,,,,, kattana, vettuvoam.......	Mixed_feelings
11522	11522	i'ma vizhuppuram movie vetti peraa vazhutthugal veeraa vanniyada	Positive
11523	11523	"pookkaamal kaaikkum arasa maraththin arumai thamizh ketkaamal pozhiyum mazhaiyin perumai thamizh thoarkaamal vellum varumai maanaviyin  thiramai thamizh ariya ""makkal tholaikaatchi"" nigazhchchigalai ""yuu dube"" ll kaanungal nandri."	Positive
11524	11524	ilavarasan divya...kadhai varum poalayae...appa adhu kolaiyaa ilavarasaa aniyayama seththu poitane...	Mixed_feelings
11525	11525	vera level acting thaliva.... jayam ravi anna va putichavuga like pannuga	unknown_state
11526	11526	i want singam 4 fabulous singam  3 movie	Negative
11527	11527	5.8k unlike pottavan ellaam  naadaaga kaathal koostinu ninaikkiraen eththanai paer irukkangke bathingala  inii ungka paruppu vegaduda	Mixed_feelings
11528	11528	comedians (especially udhayanidhi & singampuli) serious ah nadikka vechurukaru mysskin. mysskin- ilayaraja combo ovvoru padathukum veri yethitae poranga. pakkalam indha padhathulayachum udhayanidhi nadichurakaara nu..	Mixed_feelings
11529	11529	yennada panni vassu irukinkhaa vijay yaa	Negative
11530	11530	orutharmela neenga  viswasam kaatrathukaga innorthara yen asingam paduthuringa - thala	Mixed_feelings
11531	11531	thannambikkai, tharani poattrum arivu, thalaivanaagum takuthiyillaa  !?!?!?rkal , jaathi, madham, kadavul peyaril thaan mugavarithaeda muyarchippaarkal	Mixed_feelings
11532	11532	thank you karthick subhuraj sir, because thalaivar...vichi kallakitinga.mass marana mass	Positive
11533	11533	vivegam oru spoon+kathi oru spoon+ ko oru spoon mix panna kaapaan ready	unknown_state
11534	11534	who is after sarkar  movie	Mixed_feelings
11535	11535	makkal selvan kaaga like pottavangalaam like pannunga 🤘	Positive
11536	11536	padam parthu vanthu,, trailer pakreven inga oru like ah podu..	unknown_state
11538	11538	appa 96 to 2016:varaikkum rajini arasiyalukku varuvaennu thaan sollittu irukkara	Negative
11539	11539	thala pakka mass padam vera vera vera levelaa irukka pokuthu adichu thookku	Positive
11540	11540	night kulla 500k likes varunu soldravanga like pannunga	Positive
11541	11541	odraaaaaa athaaaaaaaaa odraaaaaaaa athaaaaaaa semma	unknown_state
11542	11542	othaaa bgm la verithanam  bangam daw dai...diwali on rage soon	Positive
11543	11543	am sasikumar big fan so i like the move	Positive
11544	11544	ithellaam oru padamaa appadi paarthaal aiyangaar veettu ponnukku aiyar mappillai keezh saathi thaan. athaiyum. phaa ranjiththin padaippae payanullathu	Mixed_feelings
11545	11545	vera leval political movie suriya anna ngk vetri pera vazthukal	Positive
11546	11546	vijay anna fans &veriyans hit like	unknown_state
11547	11547	bangam ravi anna kandipa theatre dhaan	Positive
11548	11548	saelam vanniyar saarbaaga padam vetrtri pera vaazhththukiraen	Positive
11549	11549	semma mass..... i love you thala....	Positive
11550	11550	correct. enga apa military da oodi vilaiyada solli tharuvaaaayaa	unknown_state
11551	11551	radhika: na ok sollalna. vijay: apdlam solakudathu. semaa	Mixed_feelings
11552	11552	interstellar, gravitynuu hollywoodla scientific padamaa edukkaraan. ivanungka innum jaathi madhamnu urundugittu irukkaanungka. iptiyae bochuna thirumba kristhava vellaikkaaranda adimaiyaathaan vaazhanum	Negative
11553	11553	adei enna da trailer ithu.... another part 2 fail aa...	Negative
11554	11554	100 ajithu, 100 vijay vanthalum, rajini ya onum panamutiyathula,  only one supar one rajini	Negative
11555	11555	ipo tan ivalo periya trailer pakure🤔 anyways interesting....bgm pakka	Positive
11556	11556	enga thalavar surya anna tha mass	Positive
11557	11557	pangaaligala intha vegam paththaathu innum vegama comments ah adichu vidunga	Positive
11558	11558	as a thalapathy  fan..  goiyaale..  padam kandippa block buster daa!	Positive
11559	11559	ippa varum samooga sinthanai konda thiraippatankal anaiththumae annan seeman paesiya ooriru vaarththaigala mattum vaithae varukintrana..	Positive
11560	11560	vera level trailor ali ajith fans inka vanthu sunni ooombama orama poi pool paandi da poola vaayila edunkada	Negative
11561	11561	inththa trailer elloarum paarkkum vagaiyil pagirungkal  naadaga kaathal  kumbal kadharum ! padam vetrtri adaiya  vaazhththukkal	Positive
11562	11562	padam peru “sangatamilan” aana producers ellam “reddy’s”  “strategy”  usar ayya usar uh 🥁🥁	Mixed_feelings
11563	11563	mark my words tamil cinema ku set agathu oru padam	Negative
11564	11564	semma massss bike scene dialogue massss	Positive
11565	11565	mersal 1.1 m likes sarkar 1.4 m likes bigil 2.3 m likes #thalapathy da	Mixed_feelings
11566	11566	thalaiver  thalaiver thaaa vera pechaaa  kedaiyathu  pettai daaaa	Positive
11567	11567	yuvan shankar raja musical mass the bgm king of yuvan shankar raja	Positive
11568	11568	i'm chitti  reloaded version 2.0	Mixed_feelings
11569	11569	thalaiva sammaaaaaaaaaaa chance illa ungala madhiri film panna ini oruthavanga porandha dha mudiyum ur great thalaiva	Positive
11570	11570	arumai annaa.! anaitthu thaaimaargal saarbaagavum iththiraippadam vetrtriyadaiya vaazhththukkal...!!	Positive
11571	11571	mass anna dhanush like fans	Positive
11572	11572	from the makers of lkg and comali - okay. hit movies.. adhu enna idaila pappi nuu onna sorukirathu...	Mixed_feelings
11573	11573	moagan jii directorukku oru vaendukoal ingka kamendla support ivvalavu pandroamnu solli padam mudiyumpoathu kadaisila poadunga	Positive
11574	11574	str : neenga ilama na ila   #str_rage_starts #loyal_fan inime nanga dha da  #proud	Positive
11575	11575	kaithi dan diwali winner nu solravanga like ah like podunga	unknown_state
11576	11576	semma dialogs and semma class rajini sir	Positive
11577	11577	phaah kamala um rajini kalandhu kalava. no mass hero can change getup like vijay. his voice modulation is awesome. gonna rock hollywood	Positive
11578	11578	tamil padathukk perumayoottrum padamaaga pogiradh,  intha padam	Positive
11579	11579	peazhuthaachchae innum thii kuuuu vum, thimuga vum arikkai vidalayae, oruvaelai namma ellah5muuuu ondrukoodiyathaal inththa thamathame	Mixed_feelings
11580	11580	ntk=ngk, naam thamizhar katchi thaan tamilnaattirku oray theervu.	Positive
11581	11581	aadaaa dei of the omale #thala marana masssssssssss	Mixed_feelings
11582	11582	engaluku yuvan mela paithiyam  waiting  for  theme music #yuvanism	Positive
11583	11583	"1:34  ""kodumbathoda serndu naanga nadu road la ninaalum seri"" -rj ananthi  sogattha kooda evlo alaga semmaya raagathoda sollirkaanga la"	unknown_state
11584	11584	inththa padam vanthaal 50 dickett eduththu namathu nanbarkal thara thayaaraaga ullaen padam eppoathu varum endru aarvamaaga kaaththukkondirukkiren moganji avarkalukku vaazhththukkal	Positive
11586	11586	movie vertri pera thalapathy rasigargal saarbaga vaalthukkal	Positive
11587	11587	love u thala	Positive
11588	11588	anaitthu thagappankalukkullum kolundhu vittukkondiruntha thee tharpoothu juvaalaiyaaga. anaitthu kavundangalin saarbaaga vaazhththukkal. padaththai valarppoam....	Mixed_feelings
11589	11589	hip hop anna neenga vera level 🤣🤣🤣🤣🤣	Positive
11590	11590	2:01 ( sound missing ) ennada ivlo kodi potu padam eduthurukeenga..itha kooda gavanika maatingala...!	Negative
11591	11591	old rajini is back....... tharamana sambavam intha pongal ku iruku.....	Positive
11592	11592	vaazhththukkal..... nanbaa....imaalaya vetrtri pera enn vaazhththukkal.....pillaimaargal saarbaaga enn vaazhththukkal...sachithaananthampillai.muthanmuthalil enn saathi peyaroadu pathividukiraen.... perumaiyudan.nandri.	Positive
11593	11593	undhan thanambikaiku thalai vanagupavargal naangal # thala da	Positive
11594	11594	petta marana mass iruku smile	Positive
11595	11595	iththana saathi payaluvalum onna saernthu paraiyarukku ethiraa kathureeganaa. ingka evon valimaimikkavannu theriyudha. otthaikku oththa ninna masurai kooda pudunga mudiyaathu.	Mixed_feelings
11596	11596	seiyaana mokka.namba army men ku 1 percent kooda equal aaga mudiyathu this film.	Negative
11597	11597	8m views varavae innum oru vaaram aagum pola. ha ha. vandu muruganukku vandha sodhanai.	Negative
11598	11598	dei yenna da,. casual ah superstar ah kalaikureenga, oru respect vendam🤪	Mixed_feelings
11599	11599	naam thamizhar nu ooora emathuvom paapa..\r aaana malayali simon ah thalaivan enru kooruvom paapa.\r \r \r indru thamizhargal hindukaal illai enru kadharuvom paapa.\r aanal 10 varushatuku munnadi hindu deivangalai naaravaai simon thitunaaan paapa..	Mixed_feelings
11600	11600	1cr views coming soon varla varla vaa ...varlaa vaa...bairavaa	Positive
11601	11601	theri vera....  mega hit 2016.... rajini +kamal =vijay  shanker +rajamahli = atlee...	Positive
11602	11602	idha tan ethirparthen ella jathulayum thavarugal iruku. ipo cinema la ore oru cast pakam tan nallathu mari antha ranjith kondu poitrinthan. idhu mari movies varanum. intha nadaga kadhal , gourava kulaiku pinadi ulla vera oru parvai nalarku. will watch this on theater..	unknown_state
11603	11603	manithanai manithan piriththuk kaatti padam eduppathu thaan padamma. iyarkaiyaaka oor inaththil irunthu pirantha manithanai piriththu. thanakku keezh valuvizhanthavargalai adimaiyaakki kondu nee uyarnthavan naan uyarnthavan endru jaathi ennum kodiya pidippathu thavaru naamum aangkilaeyargal keezh adimaiyaaga irunthoam marakka vaendaam idhuthaanvaazhkkai kaathal enbathu iyarkaiyaanathu uyarnthavan thaazhnthavan illai. elloarukkum varum tamilnadu vittu vaeru engkae sentraalum namakku oru mariyaathaiyum illai. purinthu kollungal. muthalil manithanaaga vaazha pazhagik koll tamilnadu azhivukkaana padam vaazhththukkal.	Mixed_feelings
11604	11604	suriya jee summa analparakkathu semma masssssssss	Positive
11605	11605	neengka viluppuraththula silamba vaadhyaar thaana..... ?   *tthaa .... vizhuppuram daa.......	Negative
11606	11606	sema trailer aa vera level.. padam inu yepdi erukum frnds.... yethir parkum.... veera vanniyar yelaru cmt panuga	unknown_state
11607	11607	orumadhiri ullukulla nikkudhuya indha teaser. padam paakkanumnu thonudhu.	Positive
11608	11608	verrah level trailer kandippa fdfs dhaan.	Positive
11609	11609	surya fans ku oru periya treat irukku	Positive
11610	11610	0:16 indha scene ah inu mathave ilaya? idhu magic da .. scientific illa..  but.. amy .. iruku..  edho onnu namakaga kaathirukku..	Mixed_feelings
11611	11611	anaivarum ungkal aatharavai tiraiyil vandhu parththu therivikkavum  vetrtriyin moolamaaga urakka solvoam	Positive
11612	11612	ariyalur maavattam vanniyargal saarbaaga padam vetrtri pera vaazhththukkal.....	Positive
11613	11613	friends na life ah kodukkanum amma photo illaya.. athaan anna irukkan la...  rompa palaya sentiment  rompa palaya scenes..   anyway good luck jeeva	Positive
11614	11614	10 million for nadippiyan nayagan waiting from telangana	Positive
11615	11615	kgf part 2 trailer da idu	unknown_state
11616	11616	thalaivaa  verithanama iruku  dec20	Mixed_feelings
11617	11617	pandey and thala argument  super thala nadakakuduthu	Positive
11618	11618	usilampatti devar inaththin saarbaaga inththa padam vetrtriyadaiya ennavaenaalum pannuvoam mudicha taduthuparda...	Positive
11619	11619	ayyo ippove padam release pannungappa. i can’t wait till pongal.	Positive
11620	11620	first pathathu naan athukula video pakama comment podutanga	Mixed_feelings
11621	11621	starting eh vetri maran flavor teridhu	Positive
11622	11622	ungalukku jio phone tricks eppadi pannurathu ? thriyanuma appadina ennoda channel lai subecribe pannuga naanum thala fan	Positive
11623	11623	thaniya vitalaey visvasam collection agaathu ithula petta kuda vera adai siva	Negative
11624	11624	ha ha ha ha ha ha...	Positive
11625	11625	delta maavattam mukkulathoar makkal saarbaaga vaazhththugal maaperum kaaviyam aagum 2020 thirelapathi thiraippadam	unknown_state
11626	11626	seriya vara mathiri theriyalaye.. ore confusion ah irruku	Negative
11627	11627	jayam ravi and yogi babu semma	Positive
11628	11628	yuvan bgm vere level . pink lam konjom thooram thalli nikkanum.	Positive
11629	11629	mersal ayuten thala thala than sema acting you lying you lying you lying dialouge sema sema sema	Positive
11630	11630	sonthangalukku oru vaendukoal kudumbaththoadu padam parththu vetrtri padamaaga amaiya vaazhththukkal	Positive
11631	11631	idhu oru maraintha arasiyalvaathiyin kudumba kathayo?	unknown_state
11632	11632	marana mass vera leval  thalaiva	Positive
11634	11634	thala aa thala,entrum thala engayum thala epoludhum	Positive
11635	11635	1:36 indha frame la thala vera level la irukaru pa..!!	Positive
11636	11636	oru tharu mela viswasam katurathukaga innorutharai edhuku asinga paduthuringa	Positive
11637	11637	i am waiting for ner konda paarvai	Positive
11638	11638	1:35 anandhiiiii.. fans hit like here..	unknown_state
11639	11639	vera level bro athuvum last ah 96 vera level	Positive
11640	11640	marana mass dialogue... last one	Positive
11641	11641	naadaga kaathal nadatthi varum idaththil sariyaana seruppadi   kodukkum thiraippadam idhu	Positive
11642	11642	last dialogue la hater's ku sariyana seruppadi	Positive
11643	11643	kadaiseela...... yogibabu uh va serious pesa vechutingaleda	Positive
11644	11644	wonderful of trailer #ngk# adutthavan arasiyal padaippu namm kanmunnedhaan thoazharkalae  vaazhththukkal anaitthu padaipparkalukkum	Positive
11645	11645	ariyalur padaiyaatchiyaar saarbaaga padam vetrtri pera vaazhththukkala	Positive
11646	11646	lalaettanaum surya annanum oru kalaku kalakum	unknown_state
11647	11647	like  if like both rajini and vijay setupathi	unknown_state
11648	11648	muthuramalingam devar mukkulathoar saarbaaga manamaarntha vetrtri pera vaazhththugal...........	Positive
11649	11649	can't wait to see feeling #thalapathy64....lokesh uuu nee vaaya vaaya.....ithey fire oda vaa....	Positive
