	Unnamed: 0	Sentence	Label
3593	3593	watched #thanneermathandinangal    • school lifelake thirichu kondu pookunna 2 manikkoor   •clean feel good entertainer   • kure kaalathinu shesham orupaadu chirippicha sinima  • vineeth sreenivasan oru rakshayumilla.. ajati nambarukal veraitti kathaapaathram   • justin varghese nte music sinimayude  ozhukkinu nalla punk vahichittundu..   • piller motham polichadukkiya sinima  • girish a d machaane.. neeyaanu director  nalla puthumayaarnna making   • dhairyamaayi ticket edukkaam   my ratting :- 5/5	Positive
3595	3595	kolamass alla marana mass alla adhukkumeleya nummedae ikka  ikka ki jayyi	Positive
3596	3596	mammukaye kuttam paraynnavr mammude parathinagaim oru raspat koudkkanm pizzz	Positive
3597	3597	pwoli pwoli...  raja sollaruth mattum tha seyyum  seyyaruth mattum tha sollum	Positive
3598	3598	mavane kolagandle irukk.. paakame vidamaate.. mammukka uyir🥰🥰	Positive
3599	3599	eee movie suppar hit akum ennu ullavar like here	unknown_state
3600	3600	mohanlal kazhinje vere oru nadan ullu	Positive
3601	3601	vadaa aaa dialog vera level ane	Positive
3602	3602	rajuvetta ithilum oru illuminati reference pratheekshikkaamo?	unknown_state
3603	3603	heavy trailer uff 0:14 bgm and ikkante performence	Positive
3605	3605	eshyaanettu‌ television award nte troll viidiyoo onnu kandu nokkaamo	unknown_state
3606	3606	naalu bengalikal chernnu valichu kadalil ittal theeravunnathe ullu ninte japan.	unknown_state
3607	3607	paatu kandappo inganonnum aayirunallallo parannjathu	unknown_state
3608	3608	nthayalum firstday firstshow urappichu kore naalayi malayalathil immathiri action padam erangittt kandkalayam	Positive
3609	3609	japan ne kali aakan maathram nammal aayitilla suraj ettaa :/	unknown_state
3610	3610	rajuvettan  phaans‌ like surajettan phaans‌ comment	unknown_state
3611	3611	immi umbia padam immi ivan potikkum ennu urappullavar njeck‌ like	Negative
3612	3612	idh sure aayittum hit aakum...	Positive
3613	3613	madhu raaja comments nokeepam andhra pradeshikal. ivda tamil natukar	unknown_state
3614	3614	avante oke ammede shaapam...manju mwuth alle	Mixed_feelings
3615	3615	check my new vid : hollywoodil eee varsham inii erangaanirikkunna vamban horror chithrangal	unknown_state
3616	3616	mookkutthi short film naayikaye shradhichavar	unknown_state
3617	3617	evide eppo engine abinayikam enu njagade chekkanu ariyaam..  nivin pauly	Positive
3618	3618	kulimuriyil vechaanu mookkutthi nashtappetta kaaryam nayikayum koottarumariyunnathu, athaanu thuniyillathe vannu mookkutthi thirayunnath...  (thirakkathaakruthinum samvidaayakanum ellaathinum marupadiyundu)	unknown_state
3619	3619	njaanum sisttarumkoodi veettil ninnum     olichu pooyi kandu iniyum kaananam	Positive
3620	3620	sambhashanam shariyalla. athinu nammude ikka venam makkale. ikkaante varavu thanne oru onnonnara varavaa.	Negative
3622	3622	prethekichu onnumillankilum... ithil entho undd kelkkaathirikkaan pattanilla supr song	Positive
3623	3623	malamelethirivechu periyaarinthalayitt chirithookum pennalle idukki ...	unknown_state
3624	3624	ndh kadippada 13k dislike adichavark.. nallath kanda nallathenne parayanm.... atra chorinnindanki valla mullu murikinm ker myrole	Positive
3625	3625	malayaalathile  mattoru  naazhikakallayi  maaraan  pookunna  eee  mamanka  mahothsavam  nammal  oororutharum ,  vijayippikkanam ..., eattan  faansinteyum  support  venam	Positive
3626	3626	katta waiting cheyunna alukal onn like adichee	unknown_state
3627	3627	oru rajadhiraja pheel cheythathu  enikku maathram aano?	Mixed_feelings
3628	3628	trailer...kozhapila.....cinemayum nallatai vernam....pritvirajine viswasam anu....but murali gopy story ayond oru pedi	Mixed_feelings
3629	3629	malayalathinte evergreen yuthan pirannal aashamsakal mammokka uyirrr	Positive
3630	3630	sample vedikkettu allah. ithu orijinal vedikkettu thanneya.	unknown_state
3631	3631	1:23 predator movie bgm copycat !!! deepak dev anna	unknown_state
3632	3632	evideyum kaanilla mookkil thappi nokkanam mishter ‍...  enthaayaalum paattu  kidu 🤩 shreya voy‌shh ..iniyayum koodulla kuttiyum dance oru rakshayum illa unni mukundan  ithippo enthaa parayande areya pokki parayande oru paattu vannappol inganaanel inii backie ulla pooram kandu thanne ariyaam ...	unknown_state
3633	3633	film oru raksha illa .... adipwoli	Positive
3634	3634	enthenne aayalum oru rakshayumilla kidukki mass	Positive
3635	3635	trailer oru rakshyum illa adi poli jayettan takarkkum	Positive
3637	3637	diss like adichavarodanu ella nayinte makkalkkum naduviral namaskkaram	Negative
3638	3638	addictt aayyiii makkaallee ... ith kelkkaatha oru dhivasam polum illa	Positive
3639	3639	very poor action and bgm ,  story enkilum pratheekshikunnu , inni athum pandathe kettu pazhakiya katha vallom anenkil padam moonjum	Negative
3640	3640	aa thumb nail ile look nokkiyatte. oru adaar mass block ulla rangam aanen urappayi	Positive
3641	3641	youtube hang avan ready ayiko l	Positive
3642	3642	2 times ee movie njan kandu	Positive
3643	3643	annu ammede jimikki kammal eduthavan thanne aayirikkum ee mookkuthiyum eduthath 🤩🤩  super song..🥰	Positive
3644	3644	mollywoodil ithrayum update aayoru director vere illa..joshi saar..sttil hea ees oonn fayar	Positive
3645	3645	3 varshathe malayala thile idavelakku sesham veendum vidhya g.....	Positive
3646	3646	ee  oonam ett!m@@n! kondupookum therrcha.....	Positive
3647	3647	ikkayude veshapakarchakalude oru pemaari thanne urappikaaaam the face of indian cinema #megastar	Positive
3648	3648	omg #1 trending keep going... aduthide malayaalathilu‍ puratthirakkiya oru trailer umm nedaattha nettam	Positive
3649	3649	#mamangam uff ijjathi trailer oru rakshem illa poli	Positive
3650	3650	chakochan carrier break avum enn urappullavar adikk	unknown_state
3651	3651	2:30 kaatte chillayithil veeshane, kaare ilayithil peyyane....melle theeramithil olangalolangalaayi nee varoo	unknown_state
3652	3652	enthu mairu aanenkilum njaanum enteyum bhaaryayudeyum kudumbatthilullavarum ente 27 ill param fronds avarude kudumbangalum eee sinima kaanunnilla ennu theerumaanicha vivaram vinayapoorvam ariyikkunnu... kaaranam blojobi jorj enna aaa tharam thaana vyakthi aanu eee sinima nirmichirikkunnathu ennathu kondu maathram... eee kament delete cheytaal enikku malaraan ennum ariyichukollunnu... mammookka shamikkanam..	Negative
3653	3653	aaahaaaa negative comment aayi kure pannikal vannallllloooo	Negative
3654	3654	teaser erangiyilla athinu munne dislike adicha avaradhi makklzz	Negative
3655	3655	lalettan itra look il ee aduthengum kanditilla	Positive
3656	3656	njaan thanne 20 thavana kandu....mass ikka	Positive
3657	3657	joshi sir returnes  hevy trailer . editorkk irikkatte oru kuthirapavan	Positive
3658	3658	tray‌larr kandappol thanne ennaa oru feela...padam polichadukkatte...	Positive
3659	3659	mookkuthi ozhike baakki ellam kandu bodhichu	unknown_state
3660	3660	2 million views!68k likes!!!!! ikka vera level.......	Positive
3661	3661	lucifer thannee sheenam maarillaa aduthu kootheraaaaa thaaa	Negative
3662	3662	#brothersday yil prithwiraj sukumaran #lad il mallika sukumaran #ittimaniyil late sukumaran this onam polikkum	Positive
3663	3663	lalettane konde pattu super script aayirikum	Positive
3664	3664	ithu pwolikum  mass ka bap ikka	Positive
3665	3665	lalettan fans ee channel onn suscribe chyth sahayikumo please oru 300likeum kudi	unknown_state
3666	3666	eeee mothaline thakarkkan iny aarada ullathu	Positive
3667	3667	ittichante vaka oru sample vedikkettoode	unknown_state
3668	3668	mammooka ena nadane valarie adhikam esthamanu enalum ethu vendayirunu ente ikka	Negative
3669	3669	ithu aittam dance aayirunno atho bhaktigaanamaano?? entho onnu  pratheekshakal asthaanathaayallo	Negative
3670	3670	mookkutthi moshanam....  cases cbi kku kaimari...	unknown_state
3671	3671	penkuttykalude mansil pettennubidam nedam  keri kandu nokku mchan mare upakarapedum	unknown_state
3672	3672	ente ponnu ikka eee praayatthilum ulla aaa passion.veruthe aano ithrem perundaayittum ellaarodum malsathichu ikkayum, lalettan innum industry bharikkunnath. aahu passion, dedication   njangade laalettante koode eiii kattakk malsarikkaan ennum mamookka undaavanam. -lalettan fan	Positive
3674	3674	bigbyl great fathern undaya yamandan item... ith vaarum kodikal	Positive
3675	3675	vilan kanndide chiri adakkan pattath njan kannde film  ithannu	unknown_state
3677	3677	director sidheekku mammoottikk maathrame nalla chithram cheythu kodukkullu ... lalettane thaaradikkanam athreyullu aaa naarikk .... veruthe allah eee philim aantani perumbaavoor produce cheyyaathirunnathu ..... lalettan kaaryangal manasilaakkanam ....	Negative
3678	3678	fdfs locked ...     ikka uyir ...	Positive
3679	3679	nikshpakshamaayi parayukayaanu.. trailer pora... oru vamanapuram buzz root manakkunnu..   padam kandittu backie parayaam.. best  of luck	Negative
3680	3680	kottayam skywalk kandavar like adii...ithinte punny ippozhengaanum theerumo	unknown_state
3681	3681	mathi ithu mathi...ithokke njangal prekshakarkku swapnam maathramaayirunnu...	Positive
3682	3682	mithun maanuval themas   aaaa aksharam vechu maathrame sinima peridoo ennu nerchayundea misttar....?!  1.aadu oru bheekarajeeviyaan  2.anmaria kalippilaanu  3.alamara  4.aadu 2  5.arjanteena phaans kattoorkadavu  6.anchaam paathira	Positive
3683	3683	ithu enthu bhasha,  malabaaril inganoru slang illa bhaay,  enthaanu mr priyadarshan eee pakkenkilu	Negative
3684	3684	ithu srk nte fan ennaa philiminte remake aano?	unknown_state
3685	3685	nalla kudumbangalkkoru samskaaram undu ,athu nammal kaathu sookshikkande..... padam kandavar lykico	unknown_state
3686	3686	malayalam film industry to vere lvl	Positive
3687	3687	ee maha avataratte nerkku ner illadakkan marakkar padu pedolo ishwaraa..  1:17 bgm	Positive
3688	3688	ambipiller ennu vilakkumbol aaa voice kettaa enthaa gambbiram eee padam oru valia vijayam aaavum	Positive
3689	3689	last climaxil oru dialogue und ... baseere...nee ente chonna shaddi kanda.....	unknown_state
3690	3690	chattha chaaverudal ividunnu kadathikondu poyittundengil athu‌ njangalude valyambraan aanu   chandrot‌ valyapanikkar   pinnaalepokanda avade pada panthiraayiram chennalum maranam urappu    #mamangam	unknown_state
3691	3691	dialogues presentation ithaanengi laletta mmakk kilichundan maambazham 2nd indakkiyaa porey....    bhayankara booar aanu laletta ningade eee dialogue prasanteshan....	Negative
3692	3692	906 jimiki kamal style song fans	unknown_state
3693	3693	90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla	Positive
3694	3694	padam polikkum nnu manasilakiyavar like adi	unknown_state
3695	3695	fahad faasilinodu chodichu noock ..chilappo vizhungikaanum (thondimuthalu druk‌sakshiyum)	unknown_state
3696	3696	ettan kurch koode perfect akum enn vicharikunu by h	Mixed_feelings
3697	3697	puthu putthan editing videos kaanaan ente channel sandarshikku....  like, share  & subscribe	unknown_state
3698	3698	neeyokkekkoodi aaraadhich  aaraadhich valarthiyittalla njaan nadanaayath	unknown_state
3699	3699	ee scene theatre erunnu kanda avastha	unknown_state
3700	3700	dileep 50% kuttakkaranum 50% niraparadhiyum aanu ⌛  ⏳ ennaal, 100% umm kuttakkaaran aanu ennu vilikkunnavar svayam kudungumbol polum mattullavarum angane parayulloo ennu chinthikkuka ⏳  agree?  hit like	unknown_state
3701	3701	happy birthday mammokka  trailer kidu padam thakarkkum	Positive
3703	3703	dislike cheyta ella nayinta makalkum  namskaram	Negative
3704	3704	face of indian cinema ikka	unknown_state
3705	3705	ithoru powli powlikkum ikka marana mass.	Positive
3706	3706	usmanee.... mmmuk eenthapaya kachavadam matti bala kachavadam tudangam.. evdoo kettapole 🤣	Negative
3707	3707	munny chettan undaayiyunnengil jose munny chettan aayirunnene	unknown_state
3708	3708	ini arum malayala cinemayl police vesham kashtapet idanda.. ivde vann kaznju forever kalki ..tovino	unknown_state
3709	3709	best wishes mammookka&team. van vijayam aakkatte enn prathikkunnu	Positive
3711	3711	climax twisttum paranju kulamakkaathirunnaa mathiyayirunanu.....ezra kku sambhavichathu athaanallo	unknown_state
3712	3712	njaan enikku thonniya kaaryam paranjotte.. kollaruth. njaan oru katta nivin phaan aanu..from his very first movie. moothon varaan kaathu kaath irikkuvarunnu.... pakshe trailer enne niraashappedutthi. nivin ll ninnu puthiyath aayum vyathyastham aayum yaathoru anubhavavum enic thonniyilla.. mikhaayel nteyum kochunni teyum okke oru aavarthanam maathram.. thudarcha aayulla ore reethi abhinayathil ninnum geethu mohandas nuu engilum nivine puratthu kondu varaan kazhiyum enna shubha pratheekshayil aayirunnu.ellaam takarnna pole... njaan kaathirunnathu moothone aayirunnu....nivine aayirunnilla.. so much disappointed.	Negative
3713	3713	dec20kku‌  vendi kaathirikkunna mattaarokke undu???	unknown_state
3714	3714	katta waiting aanu, padam ennu release cheyyum bro ??	Positive
3715	3715	ithu pole njetticha trailer veronnum aduthu kandittilla suuppar	Positive
3716	3716	padam kandu.. gambheeram... jojo thakarthu..parayaan vaakkukal kittunnilla ... evideyokkeyo kireedatthile lalettane kondu vannu.. jeevichu kaanichu... naila usha, chemban vinod kattakk ninnu abhinayichu... mass nuu mass, adikku adii, senti kku senti.. ellaam othu vanna film... adutha kaalath erangiya nalla padam. family kku oppam kaanaan pattiya padam	Positive
3717	3717	ithum moonjumo🤔🤔 ithenkilum onnu hitt aakane	Negative
3718	3718	yeshu das saarinte oru song ithil pratheekshikkaavo	unknown_state
3719	3719	lalettan ayalum mammookka ayalum oru pole support cheyyuka snehikuka.... verukendath sankikale mathram.....🤗	Positive
3721	3721	ee padam  mammootyiku  kodukanam  ithilum adipoli ayirikkum    pakshe  ivide mandatharam sambavichu  kashttamayipoyi	Negative
3722	3722	aa tamil dialogue ikka thalaivarekalum kooduthal mass akki!! ufff like firing	Positive
3723	3723	trailer meashamaanengilu‍ urappiche makkale  kidu padamaayirikkum kaaranam trailer ll‍ kaanikkaatha palathum namukk theeyattarilu‍ ninnu kaanaam	Positive
3724	3724	matte aalkk cris gale nte oru kattu undu	unknown_state
3726	3726	big brother  tailar kandathinushesham ivide veendum vannavar like adikkoo	unknown_state
3727	3727	vivek obreoi sound nalla paraichaya arudey sounda aryo arkengilum	unknown_state
3728	3728	ini aaanu kali trailer kalakki above expectations	Positive
3729	3729	ee song nu oru specialty ond oro tym kelkumnazhum veendum veendum kelkan thonnum🥰🥰	Positive
3730	3730	nice trailer  ethu  hit akum enu urapulavar like	unknown_state
3731	3731	arjun reddy yude bgm inte thudakkam pole und	unknown_state
3733	3733	mye saanta ithine kandam vazhi oodikkumalloo	Negative
3734	3734	swasuchechi all the best love youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu    aksfa	Positive
3735	3735	editing mosham. mammukka get up poli	Mixed_feelings
3736	3736	sariyaayilla aaa paavam mammukka kodukku‌ pullikkaaran kalakkum	Negative
3737	3737	raju ettan  lalettan  murali gopy	unknown_state
3740	3740	vishayam padam vere level aanennu thonnunnu	Positive
3741	3741	fahadka uthu polichu adakki kaiyyil tharum illengil namukk kaanaam paachone minnichekkane	Positive
3742	3742	odiyan release inte ann harthal vechekunavan marude muhath nokki onnu kodukan thonniyavar like adi	unknown_state
3743	3743	allelum triler kandu sinimaye vilayirutharuthu ennaanu ente orithu	unknown_state
3744	3744	jomonta suvisheshathinu shesham sangeetha maanthrikan vidyaasaagarinte kayyopp	Positive
3745	3745	evide poyalum mechinte avasta idu tanne........mech student from mumbai	unknown_state
3746	3746	njan 5 vattam kadhu super padam mammookkaki ummaaaaaa	Positive
3747	3747	eee oonam ittimaani  colourful akkum ttaa..	Positive
3748	3748	saakshikalil‍ ninnum prathikalilu‍ ninnum kittiya 32 digital‍ thelivukalu‍ venamennu nadanu‍, venamenkilu‍ athum kandolanu‍ vichaarana kodathiyude niru‍ddesham, digital‍ thelivukalonnum prathikk kaimarilla, haikodathiyil‍ appealinu veendum saadhyathayorungunnu, nadiye akramicha kesilu‍ vichaarana neettikkondu pokaanu‍ mattoru thanthravumaayi dileep, budhanaazhcha peedana drishyam parisodhikkaanu‍ anumathi null‍kii kochiyile kodathiyum, innum kodathiyilu‍ varaathe pazhaya janapriya nadanu‍	unknown_state
3750	3750	naalu bengalikal rand side il ninn mannu valich kadalilitta theerunnathe ullu ninte japan	unknown_state
3751	3751	eee sinimayude triler kaanumbol thamizh sinimayaaya raakshasanaan oormmavarunnathu. aaa sinimayevellunna oru sinimayaakatte ithum.	Positive
3752	3752	super film. ee song hindi song tu hi haqqeqat pole und kurachokke...	Mixed_feelings
3753	3753	entee moone goosebumbs overload raju ettan direction polikum	Positive
3754	3754	enthu prahasanamaan saji, kammal kazhinju mookkutthi onnum inii vere enthengilum undo	unknown_state
3755	3755	ithilum nallath pulimurugan trailer onnoode kanunnath aayirunnu	Negative
